step,reward,coverage,remaining_dirt,collisions,total_distance,path_efficiency,performance_score,success
440,0.0,0.0216,95,0,1214.16,0.0178,-3.464,0
441,0.0,0.0216,95,0,1216.16,0.0178,-3.476,0
442,0.0,0.0216,95,0,1218.15,0.0177,-3.488,0
443,0.0,0.0216,95,0,1220.15,0.0177,-3.5,0
444,0.0,0.0216,95,0,1222.15,0.0177,-3.512,0
445,0.0,0.0216,95,0,1224.14,0.0176,-3.524,0
446,0.0,0.0216,95,0,1226.14,0.0176,-3.536,0
447,0.0,0.0216,95,0,1228.13,0.0176,-3.548,0
448,0.0,0.0216,95,0,1230.13,0.0176,-3.56,0
449,0.0,0.0216,95,0,1232.12,0.0175,-3.572,0
450,0.0,0.0216,95,0,1234.12,0.0175,-3.584,0
451,0.0,0.0216,95,0,1236.11,0.0175,-3.596,0
452,0.0,0.0216,95,0,1238.11,0.0174,-3.608,0
453,0.0,0.0216,95,0,1240.1,0.0174,-3.62,0
454,0.0,0.0216,95,0,1242.1,0.0174,-3.632,0
455,0.0,0.0216,95,0,1248.47,0.0173,-3.648,0
456,0.0,0.0216,95,0,1254.55,0.0172,-3.665,0
457,0.0,0.0216,94,0,1260.06,0.0171,-3.68,0
458,0.0,0.0216,94,0,1265.95,0.0171,-3.696,0
459,0.0,0.0216,94,0,1271.45,0.017,-3.711,0
460,0.0003999999999999976,0.022,94,0,1276.35,0.0172,-3.686,0
461,0.0,0.022,94,0,1280.47,0.0172,-3.7,0
462,0.0,0.022,94,0,1283.72,0.0171,-3.714,0
463,0.0,0.022,94,0,1289.76,0.0171,-3.73,0
464,0.0,0.022,94,0,1295.39,0.017,-3.745,0
465,0.0,0.022,94,0,1300.39,0.0169,-3.76,0
466,0.00040000000000000105,0.0224,94,0,1304.44,0.0172,-3.734,0
467,0.00040000000000000105,0.0228,94,0,1307.49,0.0174,-3.707,0
468,0.0,0.0228,94,0,1309.71,0.0174,-3.72,0
469,0.0,0.0228,94,0,1311.71,0.0174,-3.732,0
470,0.0,0.0228,94,0,1313.71,0.0174,-3.744,0
471,0.0,0.0228,94,0,1317.31,0.0173,-3.757,0
472,0.0,0.0228,94,0,1320.31,0.0173,-3.77,0
473,0.0,0.0228,94,0,1322.75,0.0172,-3.783,0
474,0.0,0.0228,94,0,1324.75,0.0172,-3.795,0
475,0.0,0.0228,94,0,1326.74,0.0172,-3.807,0
476,0.0003999999999999976,0.0232,94,0,1328.74,0.0175,-3.779,0
477,0.0,0.0232,94,0,1330.74,0.0174,-3.791,0
478,0.0,0.0232,94,0,1332.73,0.0174,-3.803,0
479,0.0,0.0232,94,0,1334.97,0.0174,-3.815,0
480,0.0,0.0232,94,0,1336.96,0.0174,-3.827,0
481,0.0,0.0232,94,0,1338.96,0.0173,-3.839,0
482,0.0,0.0232,94,0,1340.95,0.0173,-3.851,0
483,0.0,0.0232,94,0,1342.95,0.0173,-3.863,0
484,0.0,0.0232,94,0,1344.94,0.0172,-3.875,0
485,0.0,0.0232,94,0,1346.94,0.0172,-3.887,0
486,0.00040000000000000105,0.0236,94,0,1348.93,0.0175,-3.859,0
487,0.0,0.0236,94,0,1350.93,0.0175,-3.871,0
488,0.00040000000000000105,0.024,94,0,1352.93,0.0177,-3.843,0
489,0.0,0.024,94,0,1354.92,0.0177,-3.855,0
490,0.0,0.024,94,0,1356.92,0.0177,-3.867,0
491,0.0,0.024,94,0,1358.91,0.0177,-3.879,0
492,0.0,0.024,94,0,1360.91,0.0176,-3.891,0
493,0.0,0.024,94,0,1362.9,0.0176,-3.903,0
494,0.0,0.024,94,0,1364.9,0.0176,-3.915,0
495,0.0,0.024,94,0,1366.89,0.0176,-3.927,0
496,0.0,0.024,94,0,1368.89,0.0175,-3.939,0
497,0.0,0.024,94,0,1370.89,0.0175,-3.951,0
498,0.0,0.024,94,0,1372.88,0.0175,-3.963,0
499,0.0,0.024,94,0,1374.88,0.0175,-3.975,0
