phase,condition,seed,planner_type,coordination,num_bots,noise_level,completed,success,steps,coverage,collisions,dynamic_collisions,total_distance,path_efficiency,runtime_seconds
P4_noise_robustness,reactive_0,85487453,reactive,none,3,0,1,0,1200,0.1333,41,8,16034.42,0.0083,5.311157703399658
P4_noise_robustness,reactive_0,254097990,reactive,none,3,0,1,0,1200,0.0556,59,13,16410.23,0.0034,3.7539424896240234
P4_noise_robustness,reactive_0,1109723319,reactive,none,3,0,1,0,1200,0.4556,205,6,16125.46,0.0283,4.586399793624878
P4_noise_robustness,reactive_0,2040923472,reactive,none,3,0,1,0,1200,0.1889,186,21,16058.99,0.0118,4.576960802078247
P4_noise_robustness,reactive_0,776551955,reactive,none,3,0,1,0,1200,0.1556,131,17,16126.1,0.0096,4.744454383850098
P4_noise_robustness,reactive_0,1870295780,reactive,none,3,0,1,0,1200,0.1222,28,6,16248.44,0.0075,4.62797999382019
P4_noise_robustness,reactive_0,1046568627,reactive,none,3,0,1,0,1200,0.1333,46,11,16010.8,0.0083,4.446810007095337
P4_noise_robustness,reactive_0,958519956,reactive,none,3,0,1,0,1200,0.0444,141,29,15986.65,0.0028,4.396892547607422
P4_noise_robustness,reactive_0,1960922575,reactive,none,3,0,1,0,1200,0.2222,108,30,15971.64,0.0139,5.139242172241211
P4_noise_robustness,reactive_0,51816030,reactive,none,3,0,1,0,1200,0.1111,80,15,16056.53,0.0069,5.5039448738098145
P4_noise_robustness,reactive_0,1934034619,reactive,none,3,0,1,0,1200,0.1556,169,14,15831.15,0.0098,4.629436731338501
P4_noise_robustness,reactive_0,570077718,reactive,none,3,0,1,0,1200,0.4111,171,29,15763.85,0.0261,4.7508864402771
P4_noise_robustness,reactive_0,1667335769,reactive,none,3,0,1,0,1200,0.1,86,17,16156.56,0.0062,4.963925838470459
P4_noise_robustness,reactive_0,471146792,reactive,none,3,0,1,0,1200,0.3111,17,3,16709.29,0.0186,4.5618672370910645
P4_noise_robustness,reactive_0,1431929972,reactive,none,3,0,1,0,1200,0.1556,60,12,16296.12,0.0095,4.766235589981079
P4_noise_robustness,reactive_0,756098407,reactive,none,3,0,1,0,1200,0.1222,106,14,15787.12,0.0077,4.93976616859436
P4_noise_robustness,reactive_low,2026046470,reactive,none,3,low,1,0,1200,0.2556,150,15,16510.89,0.0155,4.773600339889526
P4_noise_robustness,reactive_low,38239732,reactive,none,3,low,1,0,1200,0.1889,18,4,16620.99,0.0114,4.830027341842651
P4_noise_robustness,reactive_low,769006345,reactive,none,3,low,1,0,1200,0.1667,82,0,16195.68,0.0103,5.34445333480835
P4_noise_robustness,reactive_low,211547782,reactive,none,3,low,1,0,1200,0.1667,104,9,16548.49,0.0101,4.87653112411499
P4_noise_robustness,reactive_low,537947845,reactive,none,3,low,1,0,1200,0.1556,81,14,16139.32,0.0096,4.823083162307739
P4_noise_robustness,reactive_low,2019434496,reactive,none,3,low,1,0,1200,0.2667,133,26,15713.96,0.017,5.111038446426392
P4_noise_robustness,reactive_low,253673908,reactive,none,3,low,1,0,1200,0.1444,91,4,15880.64,0.0091,4.868509769439697
P4_noise_robustness,reactive_low,347862547,reactive,none,3,low,1,0,1200,0.0889,132,23,16170.69,0.0055,4.973727464675903
P4_noise_robustness,reactive_low,34382457,reactive,none,3,low,1,0,1200,0.2889,93,2,16103.89,0.0179,4.415127754211426
P4_noise_robustness,reactive_low,1705516267,reactive,none,3,low,1,0,1200,0.1667,24,0,16959.36,0.0098,4.8897857666015625
P4_noise_robustness,reactive_low,689074457,reactive,none,3,low,1,0,1200,0.0667,14,2,16451.71,0.0041,5.074023008346558
P4_noise_robustness,reactive_low,95986399,reactive,none,3,low,1,0,1200,0.1556,128,23,16732.68,0.0093,4.921534061431885
P4_noise_robustness,reactive_low,834555865,reactive,none,3,low,1,0,1200,0.1,66,10,16001.98,0.0062,5.023206949234009
P4_noise_robustness,reactive_low,1081042431,reactive,none,3,low,1,0,1200,0.0778,100,21,15987.32,0.0049,5.051937103271484
P4_noise_robustness,reactive_low,1633960476,reactive,none,3,low,1,0,1200,0.1667,64,4,16448.36,0.0101,4.725162506103516
P4_noise_robustness,reactive_low,1986098991,reactive,none,3,low,1,0,1200,0.2444,312,57,15223.33,0.0161,5.214743375778198
P4_noise_robustness,reactive_low,134615444,reactive,none,3,low,1,0,1200,0.2333,52,5,16417.35,0.0142,4.7011377811431885
P4_noise_robustness,reactive_low,232316470,reactive,none,3,low,1,0,1200,0.1333,55,11,15803.02,0.0084,4.720376253128052
P4_noise_robustness,reactive_low,1516584309,reactive,none,3,low,1,0,1200,0.0889,26,7,16366.02,0.0054,5.169785261154175
P4_noise_robustness,reactive_low,1873693975,reactive,none,3,low,1,0,1200,0.2222,86,8,16566.79,0.0134,5.027743577957153
P4_noise_robustness,reactive_low,1657215456,reactive,none,3,low,1,0,1200,0.2444,174,12,16074.07,0.0152,4.905281066894531
P4_noise_robustness,reactive_low,778181731,reactive,none,3,low,1,0,1200,0.3444,177,20,15909.52,0.0217,4.890046834945679
P4_noise_robustness,reactive_low,169833879,reactive,none,3,low,1,0,1200,0.1444,29,6,16327.32,0.0088,4.992925643920898
P4_noise_robustness,reactive_low,1142438133,reactive,none,3,low,1,0,1200,0.1111,263,25,15505.23,0.0072,5.024623155593872
P4_noise_robustness,reactive_low,976912487,reactive,none,3,low,1,0,1200,0.1,138,27,15697.88,0.0064,4.727562427520752
P4_noise_robustness,reactive_low,216546398,reactive,none,3,low,1,0,1200,0.1778,92,11,16342.71,0.0109,4.701026439666748
P4_noise_robustness,reactive_low,1465302504,reactive,none,3,low,1,0,1200,0.2667,95,0,16087.4,0.0166,4.834232807159424
P4_noise_robustness,reactive_low,207178589,reactive,none,3,low,1,0,1200,0.0667,34,9,16263.93,0.0041,4.4500744342803955
P4_noise_robustness,reactive_low,733163711,reactive,none,3,low,1,0,1200,0.2444,229,24,16244.57,0.015,4.861516952514648
P4_noise_robustness,reactive_low,346929789,reactive,none,3,low,1,0,1200,0.1333,176,38,15877.64,0.0084,5.053603172302246
P4_noise_robustness,reactive_mid,169143391,reactive,none,3,mid,1,0,1200,0.1444,84,7,16224.45,0.0089,5.420744180679321
P4_noise_robustness,reactive_mid,187515552,reactive,none,3,mid,1,0,1200,0.2556,71,11,16956.82,0.0151,4.94352650642395
P4_noise_robustness,reactive_mid,93418879,reactive,none,3,mid,1,0,1200,0.0889,43,8,16297.81,0.0055,4.737644910812378
P4_noise_robustness,reactive_mid,1505330196,reactive,none,3,mid,1,0,1200,0.2,35,0,16760.48,0.0119,4.910313844680786
P4_noise_robustness,reactive_mid,2020152264,reactive,none,3,mid,1,0,1200,0.3444,58,11,16915.98,0.0204,5.2953736782073975
P4_noise_robustness,reactive_mid,465694209,reactive,none,3,mid,1,0,1200,0.2222,40,6,16690.05,0.0133,4.701504945755005
P4_noise_robustness,reactive_mid,1793343969,reactive,none,3,mid,1,0,1200,0.2111,122,23,15948.29,0.0132,4.857868671417236
P4_noise_robustness,reactive_mid,1456160410,reactive,none,3,mid,1,0,1200,0.1222,90,18,16277.2,0.0075,4.948081016540527
P4_noise_robustness,reactive_mid,1073929977,reactive,none,3,mid,1,0,1200,0.2333,118,24,16600.44,0.0141,5.128643035888672
P4_noise_robustness,reactive_mid,1417260688,reactive,none,3,mid,1,0,1200,0.1778,118,23,16375.62,0.0109,4.7537007331848145
P4_noise_robustness,reactive_mid,911948106,reactive,none,3,mid,1,0,1200,0.2111,50,17,16402.92,0.0129,4.659101963043213
P4_noise_robustness,reactive_mid,1791147945,reactive,none,3,mid,1,0,1200,0.1,43,0,16311.88,0.0061,5.1318488121032715
P4_noise_robustness,reactive_mid,987524045,reactive,none,3,mid,1,0,1200,0.3333,153,14,15957.74,0.0209,5.197561740875244
P4_noise_robustness,reactive_mid,1353723736,reactive,none,3,mid,1,0,1200,0.1444,138,17,16358.54,0.0088,5.003441333770752
P4_noise_robustness,reactive_mid,1839074039,reactive,none,3,mid,1,0,1200,0.2333,178,28,16201.42,0.0144,4.973987817764282
P4_noise_robustness,reactive_mid,149467075,reactive,none,3,mid,1,0,1200,0.2222,216,46,15462.32,0.0144,4.855066537857056
P4_noise_robustness,reactive_mid,273534470,reactive,none,3,mid,1,0,1200,0.0778,190,19,16084.21,0.0048,4.657339572906494
P4_noise_robustness,reactive_mid,828769729,reactive,none,3,mid,1,0,1200,0.3,98,9,16389.1,0.0183,4.8102333545684814
P4_noise_robustness,reactive_mid,1882842905,reactive,none,3,mid,1,0,1200,0.1111,168,26,16099.3,0.0069,5.028438091278076
P4_noise_robustness,reactive_mid,1754365353,reactive,none,3,mid,1,0,1200,0.2444,210,48,15806.07,0.0155,4.745190143585205
P4_noise_robustness,reactive_mid,658032192,reactive,none,3,mid,1,0,1200,0.3,180,16,16012.25,0.0187,4.929138898849487
P4_noise_robustness,reactive_mid,904384410,reactive,none,3,mid,1,0,1200,0.3667,124,13,16498.17,0.0222,5.151221036911011
P4_noise_robustness,reactive_mid,1025085213,reactive,none,3,mid,1,0,1200,0.2222,177,22,15943.14,0.0139,5.08739709854126
P4_noise_robustness,reactive_mid,1230223226,reactive,none,3,mid,1,0,1200,0.3,170,47,15593.09,0.0192,4.864073276519775
P4_noise_robustness,reactive_mid,639783149,reactive,none,3,mid,1,0,1200,0.0556,7,3,16655.57,0.0033,4.951268911361694
P4_noise_robustness,reactive_mid,129526337,reactive,none,3,mid,1,0,1200,0.1667,55,11,16181.72,0.0103,4.629732370376587
P4_noise_robustness,reactive_mid,669679750,reactive,none,3,mid,1,0,1200,0.1444,49,5,16678.96,0.0087,4.9075422286987305
P4_noise_robustness,reactive_mid,1405394500,reactive,none,3,mid,1,0,1200,0.2667,121,14,16192.15,0.0165,4.494393825531006
P4_noise_robustness,reactive_mid,1882775900,reactive,none,3,mid,1,0,1200,0.1444,11,0,16498.39,0.0088,5.06449294090271
P4_noise_robustness,reactive_mid,297596975,reactive,none,3,mid,1,0,1200,0.2,46,3,16409.25,0.0122,4.613452911376953
P4_noise_robustness,reactive_high,503274789,reactive,none,3,high,1,0,1200,0.1667,32,4,16893.79,0.0099,4.833492040634155
P4_noise_robustness,reactive_high,1331574557,reactive,none,3,high,1,0,1200,0.2111,42,10,16602.22,0.0127,4.680497884750366
P4_noise_robustness,reactive_high,90196274,reactive,none,3,high,1,0,1200,0.1333,334,68,15242.16,0.0087,4.906558036804199
P4_noise_robustness,reactive_high,181888328,reactive,none,3,high,1,0,1200,0.0889,14,4,16981.73,0.0052,4.962055206298828
P4_noise_robustness,reactive_high,924297779,reactive,none,3,high,1,0,1200,0.3444,203,17,16295.11,0.0211,4.807838439941406
P4_noise_robustness,reactive_high,1814317597,reactive,none,3,high,1,0,1200,0.2111,178,42,15638.7,0.0135,5.028788089752197
P4_noise_robustness,reactive_high,1346444838,reactive,none,3,high,1,0,1200,0.1778,163,19,15878.0,0.0112,4.804639101028442
P4_noise_robustness,reactive_high,460677681,reactive,none,3,high,1,0,1200,0.0778,81,12,16597.89,0.0047,5.343244314193726
P4_noise_robustness,reactive_high,27932351,reactive,none,3,high,1,0,1200,0.0889,86,18,16687.93,0.0053,4.7086920738220215
P4_noise_robustness,reactive_high,1002675449,reactive,none,3,high,1,0,1200,0.2222,259,37,16026.57,0.0139,5.178915500640869
P4_noise_robustness,reactive_high,1833919170,reactive,none,3,high,1,0,1200,0.0667,164,24,15891.49,0.0042,4.7980427742004395
P4_noise_robustness,reactive_high,1775561049,reactive,none,3,high,1,0,1200,0.0667,37,6,16377.47,0.0041,4.854697942733765
P4_noise_robustness,reactive_high,1003924807,reactive,none,3,high,1,0,1200,0.3222,227,11,16274.05,0.0198,4.624759912490845
P4_noise_robustness,reactive_high,657566527,reactive,none,3,high,1,0,1200,0.1889,134,17,16331.12,0.0116,5.252585172653198
P4_noise_robustness,reactive_high,1589181122,reactive,none,3,high,1,0,1200,0.2556,124,11,15845.46,0.0161,4.440594911575317
P4_noise_robustness,reactive_high,987697780,reactive,none,3,high,1,0,1200,0.3111,497,49,15513.32,0.0201,5.0377867221832275
P4_noise_robustness,reactive_high,160567642,reactive,none,3,high,1,0,1200,0.1222,66,17,16150.75,0.0076,4.563583850860596
P4_noise_robustness,reactive_high,953528971,reactive,none,3,high,1,0,1200,0.1333,350,56,15315.8,0.0087,4.8835413455963135
P4_noise_robustness,reactive_high,1734148474,reactive,none,3,high,1,0,1200,0.1444,104,21,16171.15,0.0089,4.7591612339019775
P4_noise_robustness,reactive_high,989177631,reactive,none,3,high,1,0,1200,0.2444,103,8,16608.58,0.0147,5.144440412521362
P4_noise_robustness,reactive_high,1187061176,reactive,none,3,high,1,0,1200,0.2,85,21,16768.67,0.0119,4.9292566776275635
P4_noise_robustness,reactive_high,1884072244,reactive,none,3,high,1,0,1200,0.1889,107,11,16621.08,0.0114,4.709554672241211
P4_noise_robustness,reactive_high,175875005,reactive,none,3,high,1,0,1200,0.1222,131,23,16182.81,0.0076,4.974326133728027
P4_noise_robustness,reactive_high,1482130465,reactive,none,3,high,1,0,1200,0.2,72,13,16397.73,0.0122,5.023362636566162
P4_noise_robustness,reactive_high,896760767,reactive,none,3,high,1,0,1200,0.1889,86,16,16030.83,0.0118,5.462584495544434
P4_noise_robustness,reactive_high,1309167160,reactive,none,3,high,1,0,1200,0.1,254,33,15647.23,0.0064,5.181964159011841
P4_noise_robustness,reactive_high,887422058,reactive,none,3,high,1,0,1200,0.1556,252,30,15870.42,0.0098,5.5313401222229
P4_noise_robustness,reactive_high,541868215,reactive,none,3,high,1,0,1200,0.1333,28,6,16703.28,0.008,3.4983842372894287
P4_noise_robustness,reactive_high,676483052,reactive,none,3,high,1,0,1200,0.2222,378,71,16144.72,0.0138,4.947844505310059
P4_noise_robustness,reactive_high,1102575347,reactive,none,3,high,1,0,1200,0.2333,140,12,16391.73,0.0142,4.3737664222717285
P5_full_matrix,planning_bots1_0_none,652325543,planning,none,1,0,1,0,1200,0.0909,0,0,1200.3,0.0757,9.248291254043579
P5_full_matrix,planning_bots1_0_none,677516629,planning,none,1,0,1,0,1200,0.0727,111,18,1069.85,0.068,9.841806411743164
P5_full_matrix,planning_bots1_0_none,452491058,planning,none,1,0,1,0,1200,0.0636,199,16,991.52,0.0642,9.259360790252686
P5_full_matrix,planning_bots1_0_none,2078570427,planning,none,1,0,1,0,1200,0.1091,66,14,1298.89,0.084,9.742745161056519
P5_full_matrix,planning_bots1_0_none,1774318660,planning,none,1,0,1,0,1200,0.1273,21,5,1268.35,0.1003,9.848464250564575
P5_full_matrix,planning_bots1_0_none,151048551,planning,none,1,0,1,0,1200,0.1545,0,0,1509.12,0.1024,9.804915189743042
P5_full_matrix,planning_bots1_0_none,1916714221,planning,none,1,0,1,0,1200,0.0636,34,7,938.99,0.0678,9.165718793869019
P5_full_matrix,planning_bots1_0_none,196319566,planning,none,1,0,1,0,1200,0.1273,60,13,1230.74,0.1034,10.015930414199829
P5_full_matrix,planning_bots1_0_none,859675221,planning,none,1,0,1,0,1200,0.0455,235,0,1141.51,0.0398,9.411340475082397
P5_full_matrix,planning_bots1_0_none,1453319217,planning,none,1,0,1,0,1200,0.0455,259,7,1039.04,0.0437,9.685972690582275
P5_full_matrix,planning_bots1_0_none,613156782,planning,none,1,0,1,0,1200,0.0545,80,17,1185.33,0.046,9.94570255279541
P5_full_matrix,planning_bots1_0_none,1549608041,planning,none,1,0,1,0,1200,0.0455,23,0,1286.88,0.0353,9.305021286010742
P5_full_matrix,planning_bots1_0_none,128710836,planning,none,1,0,1,0,1200,0.0727,320,28,831.42,0.0875,9.185588836669922
P5_full_matrix,planning_bots1_0_none,1583065186,planning,none,1,0,1,0,1200,0.0727,0,0,986.89,0.0737,9.394345998764038
P5_full_matrix,planning_bots1_0_none,115589917,planning,none,1,0,1,0,1200,0.0909,51,4,960.59,0.0946,9.106054067611694
P5_full_matrix,planning_bots1_0_none,689830017,planning,none,1,0,1,0,1200,0.0727,0,0,1246.78,0.0583,9.489633798599243
P5_full_matrix,planning_bots1_0_none,1979174584,planning,none,1,0,1,0,1200,0.0818,34,7,1261.43,0.0649,9.55141019821167
P5_full_matrix,planning_bots1_0_none,753649521,planning,none,1,0,1,0,1200,0.1182,55,5,1290.88,0.0916,10.317218542098999
P5_full_matrix,planning_bots1_0_none,1828084062,planning,none,1,0,1,0,1200,0.0727,0,0,1280.71,0.0568,10.333419561386108
P5_full_matrix,planning_bots1_0_none,1121058411,planning,none,1,0,1,0,1200,0.1091,110,0,1260.86,0.0865,9.509294509887695
P5_full_matrix,planning_bots1_0_none,59951292,planning,none,1,0,1,0,1200,0.1091,137,11,1230.38,0.0887,9.788812398910522
P5_full_matrix,planning_bots1_0_none,485144134,planning,none,1,0,1,0,1200,0.0545,26,6,1183.76,0.0461,9.654905796051025
P5_full_matrix,planning_bots1_0_none,740030408,planning,none,1,0,1,0,1200,0.0909,124,0,1267.94,0.0717,10.135567426681519
P5_full_matrix,planning_bots1_0_none,915293682,planning,none,1,0,1,0,1200,0.0545,101,0,1184.35,0.0461,10.019384145736694
P5_full_matrix,planning_bots1_0_none,42899151,planning,none,1,0,1,0,1200,0.1636,0,0,1472.44,0.1111,9.782506942749023
P5_full_matrix,planning_bots1_0_none,999749266,planning,none,1,0,1,0,1200,0.1,0,0,1351.97,0.074,9.632631778717041
P5_full_matrix,planning_bots1_0_none,2108562096,planning,none,1,0,1,0,1200,0.0909,22,6,1268.23,0.0717,9.459582090377808
P5_full_matrix,planning_bots1_0_none,747799246,planning,none,1,0,1,0,1200,0.1,32,7,1288.44,0.0776,10.295186042785645
P5_full_matrix,planning_bots1_0_none,1851039688,planning,none,1,0,1,0,1200,0.0636,0,0,1212.93,0.0525,9.70313572883606
P5_full_matrix,planning_bots1_0_none,75343207,planning,none,1,0,1,0,1200,0.1091,68,0,1275.26,0.0855,9.669611930847168
P5_full_matrix,planning_bots1_low_none,81111268,planning,none,1,low,1,0,1200,0.0455,235,3,1124.37,0.0404,12.680062532424927
P5_full_matrix,planning_bots1_low_none,1372417150,planning,none,1,low,1,0,1200,0.0818,0,0,1297.27,0.0631,9.845252752304077
P5_full_matrix,planning_bots1_low_none,2049410940,planning,none,1,low,1,0,1200,0.0727,0,0,1144.33,0.0636,10.010947465896606
P5_full_matrix,planning_bots1_low_none,1115495342,planning,none,1,low,1,0,1200,0.0636,0,0,1256.56,0.0506,10.342238426208496
P5_full_matrix,planning_bots1_low_none,860223259,planning,none,1,low,1,0,1200,0.0545,209,0,1042.56,0.0523,9.774593353271484
P5_full_matrix,planning_bots1_low_none,1951202332,planning,none,1,low,1,0,1200,0.0545,0,0,1135.78,0.048,9.4623122215271
P5_full_matrix,planning_bots1_low_none,924794455,planning,none,1,low,1,0,1200,0.0545,0,0,1206.19,0.0452,11.504348039627075
P5_full_matrix,planning_bots1_low_none,1239203966,planning,none,1,low,1,0,1200,0.0818,0,0,1288.51,0.0635,10.468657970428467
P5_full_matrix,planning_bots1_low_none,191531350,planning,none,1,low,1,0,1200,0.0727,33,0,1289.99,0.0564,10.053718566894531
P5_full_matrix,planning_bots1_low_none,1899057233,planning,none,1,low,1,0,1200,0.0182,280,0,974.8,0.0187,9.116322755813599
P5_full_matrix,planning_bots1_low_none,1661779499,planning,none,1,low,1,0,1200,0.0909,0,0,1364.53,0.0666,8.776398181915283
P5_full_matrix,planning_bots1_low_none,588378173,planning,none,1,low,1,0,1200,0.0545,49,0,986.29,0.0553,9.531652450561523
P5_full_matrix,planning_bots1_low_none,975163921,planning,none,1,low,1,0,1200,0.0545,93,9,992.42,0.055,8.846033096313477
P5_full_matrix,planning_bots1_low_none,1621483698,planning,none,1,low,1,0,1200,0.0636,235,0,1021.53,0.0623,9.81411600112915
P5_full_matrix,planning_bots1_low_none,374743943,planning,none,1,low,1,0,1200,0.1545,127,26,1157.19,0.1336,10.45189380645752
P5_full_matrix,planning_bots1_low_none,1162025278,planning,none,1,low,1,0,1200,0.1182,0,0,1334.55,0.0886,9.954848527908325
P5_full_matrix,planning_bots1_low_none,1995475336,planning,none,1,low,1,0,1200,0.1091,83,11,1277.51,0.0854,9.675952434539795
P5_full_matrix,planning_bots1_low_none,836120683,planning,none,1,low,1,0,1200,0.1,71,0,1212.5,0.0825,9.743282556533813
P5_full_matrix,planning_bots1_low_none,1642794533,planning,none,1,low,1,0,1200,0.0909,0,0,1214.98,0.0748,9.064075708389282
P5_full_matrix,planning_bots1_low_none,56116336,planning,none,1,low,1,0,1200,0.1091,11,3,1380.71,0.079,9.838183879852295
P5_full_matrix,planning_bots1_low_none,374295994,planning,none,1,low,1,0,1200,0.1273,7,2,1306.14,0.0974,10.015342712402344
P5_full_matrix,planning_bots1_low_none,1583802991,planning,none,1,low,1,0,1200,0.0636,127,4,859.95,0.074,9.87446928024292
P5_full_matrix,planning_bots1_low_none,1063350030,planning,none,1,low,1,0,1200,0.0636,25,5,1305.4,0.0487,10.866849422454834
P5_full_matrix,planning_bots1_low_none,1880089807,planning,none,1,low,1,0,1200,0.1,72,15,1141.72,0.0876,9.468960523605347
P5_full_matrix,planning_bots1_low_none,2107576002,planning,none,1,low,1,0,1200,0.0545,11,3,953.3,0.0572,9.023098945617676
P5_full_matrix,planning_bots1_low_none,999995690,planning,none,1,low,1,0,1200,0.0636,0,0,845.26,0.0753,8.367502450942993
P5_full_matrix,planning_bots1_low_none,1380473005,planning,none,1,low,1,0,1200,0.0909,85,17,1063.49,0.0855,9.409578084945679
P5_full_matrix,planning_bots1_low_none,1841097052,planning,none,1,low,1,0,1200,0.1182,127,14,1219.33,0.0969,13.278021335601807
P5_full_matrix,planning_bots1_low_none,976192056,planning,none,1,low,1,0,1200,0.0727,0,0,1291.08,0.0563,9.842174053192139
P5_full_matrix,planning_bots1_low_none,404202678,planning,none,1,low,1,0,1200,0.0727,182,0,1004.1,0.0724,3.732053756713867
P5_full_matrix,planning_bots1_mid_none,2001100256,planning,none,1,mid,1,0,1200,0.0636,0,0,927.99,0.0686,3.660257339477539
P5_full_matrix,planning_bots1_mid_none,431682356,planning,none,1,mid,1,0,1200,0.1091,94,4,1189.46,0.0917,3.242499589920044
P5_full_matrix,planning_bots1_mid_none,2076490084,planning,none,1,mid,1,0,1200,0.1182,35,4,1211.4,0.0976,3.661604642868042
P5_full_matrix,planning_bots1_mid_none,1480810248,planning,none,1,mid,1,0,1200,0.1273,0,0,1364.05,0.0933,2.1655967235565186
P5_full_matrix,planning_bots1_mid_none,1613216159,planning,none,1,mid,1,0,1200,0.0727,34,7,1242.22,0.0585,2.9232423305511475
P5_full_matrix,planning_bots1_mid_none,56524692,planning,none,1,mid,1,0,1200,0.0636,64,15,1030.31,0.0618,3.165090322494507
P5_full_matrix,planning_bots1_mid_none,37139591,planning,none,1,mid,1,0,1200,0.1091,76,16,1170.71,0.0932,2.7143712043762207
P5_full_matrix,planning_bots1_mid_none,1017360639,planning,none,1,mid,1,0,1200,0.0455,59,12,853.76,0.0532,1.7852873802185059
P5_full_matrix,planning_bots1_mid_none,1375681260,planning,none,1,mid,1,0,1200,0.1182,0,0,1301.66,0.0908,1.9301156997680664
P5_full_matrix,planning_bots1_mid_none,621597763,planning,none,1,mid,1,0,1200,0.0727,34,7,921.05,0.079,1.731513261795044
P5_full_matrix,planning_bots1_mid_none,1396914005,planning,none,1,mid,1,0,1200,0.0636,20,4,1236.1,0.0515,2.1366639137268066
P5_full_matrix,planning_bots1_mid_none,802148344,planning,none,1,mid,1,0,1200,0.0545,70,10,1147.05,0.0476,1.9957506656646729
P5_full_matrix,planning_bots1_mid_none,1200550276,planning,none,1,mid,1,0,1200,0.0818,27,6,1213.22,0.0674,1.9416234493255615
P5_full_matrix,planning_bots1_mid_none,349569704,planning,none,1,mid,1,0,1200,0.0818,52,12,1138.51,0.0719,2.1277120113372803
P5_full_matrix,planning_bots1_mid_none,1655664003,planning,none,1,mid,1,0,1200,0.0545,0,0,1209.06,0.0451,2.937426805496216
P5_full_matrix,planning_bots1_mid_none,1939537949,planning,none,1,mid,1,0,1200,0.1,20,4,1246.2,0.0802,4.030271768569946
P5_full_matrix,planning_bots1_mid_none,2020582572,planning,none,1,mid,1,0,1200,0.0909,0,0,1185.61,0.0767,2.3530495166778564
P5_full_matrix,planning_bots1_mid_none,443213809,planning,none,1,mid,1,0,1200,0.0545,120,24,1077.76,0.0506,2.4157142639160156
P5_full_matrix,planning_bots1_mid_none,1915697448,planning,none,1,mid,1,0,1200,0.0636,220,45,1034.46,0.0615,3.336472749710083
P5_full_matrix,planning_bots1_mid_none,1230926515,planning,none,1,mid,1,0,1200,0.0818,18,4,1282.13,0.0638,3.1267025470733643
P5_full_matrix,planning_bots1_mid_none,360054402,planning,none,1,mid,1,0,1200,0.1273,19,4,1176.61,0.1082,2.4656283855438232
P5_full_matrix,planning_bots1_mid_none,1364141855,planning,none,1,mid,1,0,1200,0.1,20,4,1128.18,0.0886,2.5467934608459473
P5_full_matrix,planning_bots1_mid_none,996366301,planning,none,1,mid,1,0,1200,0.0636,0,0,1213.74,0.0524,2.3917317390441895
P5_full_matrix,planning_bots1_mid_none,1347915668,planning,none,1,mid,1,0,1200,0.0727,0,0,1363.4,0.0533,2.2603354454040527
P5_full_matrix,planning_bots1_mid_none,2012818615,planning,none,1,mid,1,0,1200,0.1091,138,0,1197.55,0.0911,2.419865131378174
P5_full_matrix,planning_bots1_mid_none,1689545809,planning,none,1,mid,1,0,1200,0.1,76,16,1182.86,0.0845,2.4282312393188477
P5_full_matrix,planning_bots1_mid_none,1206555401,planning,none,1,mid,1,0,1200,0.1,0,0,1179.24,0.0848,2.424102783203125
P5_full_matrix,planning_bots1_mid_none,2084152458,planning,none,1,mid,1,0,1200,0.0727,0,0,1261.82,0.0576,2.5486371517181396
P5_full_matrix,planning_bots1_mid_none,1361866576,planning,none,1,mid,1,0,1200,0.0636,110,10,1179.27,0.054,3.4425811767578125
P5_full_matrix,planning_bots1_mid_none,524695545,planning,none,1,mid,1,0,1200,0.0636,51,11,1146.65,0.0555,2.7214455604553223
P5_full_matrix,planning_bots1_high_none,1297880583,planning,none,1,high,1,0,1200,0.1455,25,4,1623.49,0.0896,2.545966386795044
P5_full_matrix,planning_bots1_high_none,478806428,planning,none,1,high,1,0,1200,0.0636,0,0,1270.93,0.0501,2.474454164505005
P5_full_matrix,planning_bots1_high_none,425374703,planning,none,1,high,1,0,1200,0.0455,330,0,1067.71,0.0426,2.2121152877807617
P5_full_matrix,planning_bots1_high_none,1149684297,planning,none,1,high,1,0,1200,0.0636,0,0,1289.67,0.0493,2.0167367458343506
P5_full_matrix,planning_bots1_high_none,1258372697,planning,none,1,high,1,0,1200,0.0636,18,4,1293.76,0.0492,2.6279969215393066
P5_full_matrix,planning_bots1_high_none,2115511145,planning,none,1,high,1,0,1200,0.0636,83,4,1231.02,0.0517,2.6101791858673096
P5_full_matrix,planning_bots1_high_none,451401841,planning,none,1,high,1,0,1200,0.0636,114,24,1129.69,0.0563,2.1410019397735596
P5_full_matrix,planning_bots1_high_none,188723571,planning,none,1,high,1,0,1200,0.1182,110,23,1311.32,0.0901,2.1294054985046387
P5_full_matrix,planning_bots1_high_none,148507299,planning,none,1,high,1,0,1200,0.0364,0,0,1235.63,0.0294,2.1221964359283447
P5_full_matrix,planning_bots1_high_none,2122004092,planning,none,1,high,1,0,1200,0.0545,206,9,1137.87,0.0479,2.014636516571045
P5_full_matrix,planning_bots1_high_none,1101154490,planning,none,1,high,1,0,1200,0.0636,85,0,1290.79,0.0493,2.1787314414978027
P5_full_matrix,planning_bots1_high_none,833288222,planning,none,1,high,1,0,1200,0.0727,50,10,1294.86,0.0562,2.2588932514190674
P5_full_matrix,planning_bots1_high_none,2096612247,planning,none,1,high,1,0,1200,0.1,109,0,1245.33,0.0803,2.070286273956299
