phase,condition,seed,planner_type,coordination,num_bots,noise_level,completed,success,steps,coverage,collisions,dynamic_collisions,total_distance,path_efficiency,runtime_seconds
P3_multi_agent,bots2_enhanced,30223,planning,enhanced,2,low,1,0,1200,0.01,0,0,3028.5,0.0033,13.473966121673584
P3_multi_agent,bots2_enhanced,30224,planning,enhanced,2,low,1,0,1200,0.07,28,7,3096.87,0.0226,13.42109990119934
P3_multi_agent,bots2_enhanced,30225,planning,enhanced,2,low,1,0,1200,0.01,12,4,2970.52,0.0034,12.345917701721191
P3_multi_agent,bots2_enhanced,30226,planning,enhanced,2,low,1,0,1200,0.02,5,1,3072.73,0.0065,17.6522798538208
P3_multi_agent,bots2_enhanced,30227,planning,enhanced,2,low,1,0,1200,0.0,33,2,3163.53,0.0,14.324546813964844
P3_multi_agent,bots2_enhanced,30228,planning,enhanced,2,low,1,0,1200,0.06,15,4,3012.32,0.0199,12.436917543411255
P3_multi_agent,bots2_enhanced,30229,planning,enhanced,2,low,1,0,1200,0.1,0,0,2481.32,0.0403,13.794564247131348
P3_multi_agent,bots3_none,30300,planning,none,3,low,1,0,1200,0.09,134,29,3803.77,0.0237,24.093308448791504
P3_multi_agent,bots3_none,30301,planning,none,3,low,1,0,1200,0.09,107,22,3941.73,0.0228,24.996001958847046
P3_multi_agent,bots3_none,30302,planning,none,3,low,1,0,1200,0.08,77,16,4699.61,0.017,24.489393949508667
P3_multi_agent,bots3_none,30303,planning,none,3,low,1,0,1200,0.07,0,0,4520.75,0.0155,25.1351535320282
P3_multi_agent,bots3_none,30304,planning,none,3,low,1,0,1200,0.11,12,3,4482.82,0.0245,23.996052980422974
P3_multi_agent,bots3_none,30305,planning,none,3,low,1,0,1200,0.08,129,27,3319.56,0.0241,24.55943250656128
P3_multi_agent,bots3_none,30306,planning,none,3,low,1,0,1200,0.15,95,21,4505.13,0.0333,23.061157941818237
P3_multi_agent,bots3_none,30307,planning,none,3,low,1,0,1200,0.06,44,5,4240.93,0.0141,26.014580011367798
P3_multi_agent,bots3_none,30308,planning,none,3,low,1,0,1200,0.13,46,10,4942.61,0.0263,23.686312198638916
P3_multi_agent,bots3_none,30309,planning,none,3,low,1,0,1200,0.13,53,12,4351.33,0.0299,24.379461765289307
P3_multi_agent,bots3_none,30310,planning,none,3,low,1,0,1200,0.07,54,11,3465.75,0.0202,24.50629496574402
P3_multi_agent,bots3_none,30311,planning,none,3,low,1,0,1200,0.08,49,11,3673.92,0.0218,25.855874061584473
P3_multi_agent,bots3_none,30312,planning,none,3,low,1,0,1200,0.06,0,0,3503.63,0.0171,26.446470022201538
P3_multi_agent,bots3_none,30313,planning,none,3,low,1,0,1200,0.08,61,13,4585.92,0.0174,26.48978304862976
P3_multi_agent,bots3_none,30314,planning,none,3,low,1,0,1200,0.11,35,7,4928.08,0.0223,23.93094229698181
